,content,tags,data,place
49,5인이상 집합금지 연장??이럴때일수록 방콕 집콕....빤리 #코로나가 종식되길#이럴때가있었지#코로나일상 #코로나로바뀐일상 #코로나조심?? #5인이상집합금지 #그리운일상,"['#코로나가', '#이럴때가있었지', '#코로나일상', '#코로나로바뀐일상', '#코로나조심??', '#5인이상집합금지', '#그리운일상']",2021-01-17,
50,-.....이빨빠진 백상아리너무 무서워서 소오름이??????-(feat. 쓸데없이 좋은 각선미).....#육아 #소통 #맞팔 #팔로우 #일상 #매일 #하루하루 #워킹맘 #7세 #형님 #최고형님반 #일기 #코로나일상 #야밤에뻘짓 #감성 #갬성 #감성육아 #스킨쉽육아 #상어,"['#육아', '#소통', '#맞팔', '#팔로우', '#일상', '#매일', '#하루하루', '#워킹맘', '#7세', '#형님', '#최고형님반', '#일기', '#코로나일상', '#야밤에뻘짓', '#감성', '#갬성', '#감성육아', '#스킨쉽육아', '#상어']",2021-01-17,"Cheongna, Incheon"
51,.유빈이의 6번째 생일 함께 축하해주셔서 감사합니다 ??#6yearsold#birthdaygirl .....#stayhealthy#staysafe #love_yubin#72months#lovely_eugene#39months,"['#6yearsold', '#birthdaygirl', '#stayhealthy', '#staysafe', '#love_yubin', '#72months', '#lovely_eugene', '#39months']",2021-01-17,
52,믿고 찾아주셔서 믿고 맡겨주셔서 감사합니다???♀?#집에대한소중함#가족의대한소중함#9시전에모두집에집합하게된#코로나일상#집에서힐링합시다#감성충전소#한샘인테리어수원인계점 #주말풍경#리뉴얼이벤트? #코로나이벤트??#선물이벤트??,"['#집에대한소중함', '#가족의대한소중함', '#9시전에모두집에집합하게된', '#코로나일상', '#집에서힐링합시다', '#감성충전소', '#한샘인테리어수원인계점', '#주말풍경', '#리뉴얼이벤트?', '#코로나이벤트??', '#선물이벤트??']",2021-01-17,
53,"#주말점심 #밀키트 #내돈내산갠적으로 밀키트는 가성비도 떨어지고 재료도 신선도가 떨어진다는 편견에 잘안샀었다??코로나땜에 집에서만 먹다보니 점점 요리도 장보기도 남편한테 토스하고, 귀차니즘으로 요즘들어 밀키트 구매가 늘고 있는데이좋은것을 그동안 왜 안좋게 생각했는지,마켓컬리에서 주문한 #스테이크밀키트 맛있게 해먹기 좋아서 추천??하나로 둘이 먹기도 충분했다(점심기준??)코로나로 마켓컬리 주문 빈도도 늘고 일상이 1년새 많이 변해간다??.............#블랙라벨스테이크 #fresheasy #마켓컬리 #밀키트추천 #크로플은필수 #검정쌀차 #신혼일상 #집밥그램 #_일상_기록 #신혼소통 #코로나일상","['#주말점심', '#밀키트', '#내돈내산갠적으로', '#스테이크밀키트', '#블랙라벨스테이크', '#fresheasy', '#마켓컬리', '#밀키트추천', '#크로플은필수', '#검정쌀차', '#신혼일상', '#집밥그램', '#_일상_기록', '#신혼소통', '#코로나일상']",2021-01-17,
54,"‘나이답게’아닌 “나답게 “살기! 나이가 들어가면서 느끼는 감정들은 다 비슷하구나 ,,‘누군가는 나이듦에 슬퍼하지만,나는 나이 듦의 시간과 경험이나를 더 단단하게 만들었다는걸 안다그렇게 나는 내가 되어간다’ 내 일기장을 들여다보듯 술술 읽히니여유로운 주말 오후 따뜻한 에세이 한 권 추천합니도 ??..#나의40대가 기대된다 ????#나답게살고있냐고마흔이물었다 #주말의여유#일요일오후#책추천#에세이#커피한잔","['#나의40대가', '#나답게살고있냐고마흔이물었다', '#주말의여유', '#일요일오후', '#책추천', '#에세이', '#커피한잔']",2021-01-17,한강선유도우리집
55,.유빈이의 6번째 생일 함께 축하해주셔서 감사합니다 ??#6yearsold#birthdaygirl .....#stayhealthy#staysafe #love_yubin#72months#lovely_eugene#39months,"['#6yearsold', '#birthdaygirl', '#stayhealthy', '#staysafe', '#love_yubin', '#72months', '#lovely_eugene', '#39months']",2021-01-17,
56,어젯밤 저희집은 해물 맛집이었다죠??코로나 확진자가 급속도로 높아지면서군인가족인 저희는 휴가 및 불필요한 외출금지로도훈이 도연이를 보러갈 수 없었어요??철원은 안전했지만대전이 또 확진자가 많은 관계로대전으로도 당분간은 내려오지 말라고 했어요.그러다 어제!가족 상봉을 했답니다??친정엄마가 장 다 봐오시고저 퇴근후에 아빠랑 신랑이랑 수산물시장가서 해산물 잔~뜩 한가득 사와서는 엄마표 해물탕 먹었어요?과메기 좋아하는 아빠랑 신랑인지라과메기도 먹었구요~오랫만에 상다리가 부러지게 먹었네요역시 친정엄마가 해준 음식이????????다들 주말에 맛난거 드셨나요??,[],2021-01-17,Daejeon
57,강릉드라이브^^# 짬뽕한선생  짬뽕 한그릇 먹고 #툇마루카페  가서 흑임자라떼 한잔드링킹하고 #만석닭강정사서 집으로 GoGo!!!!!!! ..#여행스타그램 #강릉여행 #강릉맛집 #강릉 #강릉가볼만한곳 #강릉핫플레이스 #여행에미치다 #드라이브 #코로나일상 #바다여행 #짬뽕스타그램 #커피맛집 #닭강정 #일상을여행으로 #마스크필수 #거리두기실천 #코로나19물러가라 #코로나조심 #올만여행 #운전조심,"['#툇마루카페', '#만석닭강정사서', '#여행스타그램', '#강릉여행', '#강릉맛집', '#강릉', '#강릉가볼만한곳', '#강릉핫플레이스', '#여행에미치다', '#드라이브', '#코로나일상', '#바다여행', '#짬뽕스타그램', '#커피맛집', '#닭강정', '#일상을여행으로', '#마스크필수', '#거리두기실천', '#코로나19물러가라', '#코로나조심', '#올만여행', '#운전조심']",2021-01-17,
58,"집콕으로 늘어나는건 살림살이...??요즘 주방 플렉스 중?요리조리 틈새공간 활용하고 바꾸고 난리지기는 재미가 또 있네요 ㅋㅋㅋ남편은 언제나 오~ 좋다 괜찮다????그 한마디에 우주부는 으쓱으쓱, 우줌마 다됐다?????",[],2021-01-17,
59,이번주도 힐링이어뜹니다????????#즐거운주말#콕콕콕#코로나일상#주말나드리#돼지런하게#셀피#셀그램#셀피그램#거울샷#오늘은뭐하지#데일리 #daily#dailylook#selca#초록초록#조거팬츠#웨스턴부츠#헤헤#해시태그고자,"['#즐거운주말', '#콕콕콕', '#코로나일상', '#주말나드리', '#돼지런하게', '#셀피', '#셀그램', '#셀피그램', '#거울샷', '#오늘은뭐하지', '#데일리', '#daily', '#dailylook', '#selca', '#초록초록', '#조거팬츠', '#웨스턴부츠', '#헤헤', '#해시태그고자']",2021-01-17,
60,"?? 줌요가 수업  매주 일요일 오전 10시엔 포레스트요가를 줌으로 만날 수 있어요!격주로 L1과 L1&2 수업을 하는데요, 기본에 더 충실하고 누구나 수련하기 부담스럽지 않은 L1수업은 1월 마지막주에 한 번 더 열려있답니다.??여러분 덕분에 저도 주말을 알차게 시작!??-",[],2021-01-17,
61,여행 가구 싶다아아아~~.#캠핑 도 좋지만 #호캉스 먼저,"['#캠핑', '#호캉스']",2021-01-17,
62,조금 빠르지만 청자켓??,[],2021-01-17,
63,.사진첩에 묵혀둔 그 언젠가 경주여행??,[],2021-01-17,
64,엘에이 소중한 동갑친구우리 네스 생일추카포카??????#너는찐빠른나는훼이크빠른,['#너는찐빠른나는훼이크빠른'],2021-01-17,"Los Angeles, California"
65,저는 얼굴과 온몸으로 그렸어요?????♀?-#둘째는사랑입니다 #우쭈쭈내새끼,"['#둘째는사랑입니다', '#우쭈쭈내새끼']",2021-01-17,
66,??,[],2021-01-17,
67,#휴일#아침부터#샤브샤브#거한아침#아침고기#푸짐#무한리필#집밥#배터지게#시컷#푸드파이터#코로나일상,"['#휴일', '#아침부터', '#샤브샤브', '#거한아침', '#아침고기', '#푸짐', '#무한리필', '#집밥', '#배터지게', '#시컷', '#푸드파이터', '#코로나일상']",2021-01-17,
68,오늘 점심은요?!#바지락칼국수 ??마트에서 냉동 바지락살 사다가끓여먹으니 껍질 없이 쉽게 끓일 수 있어 좋으다~??칼국수 좋아하는 우리 아들들??남편도 한그릇 뚝딱 하고 출근~이번달 바쁜 달이라 주말에도 출근함이제 담주부터 두찌도 유치원 가고첫찌도 영어학원 가니조금은 숨 돌릴 수 있는 시간이 생기는구나~??우리 엄니들 오늘도 힘내세요!??????#아들둘 #아들맘 #코로나일상 #한끼해결 #주말일상,"['#바지락칼국수', '#아들둘', '#아들맘', '#코로나일상', '#한끼해결', '#주말일상']",2021-01-17,
69,만두만들기♡친정엄마가 만두속이랑 피 주셔서집에서 혼자만두만들기만들때 힘들었지만 역시 1대울엄마만두너무너~~~~므 맛나다^^#만두만들기#요리하기#만두빚기#만두모양#어깨너머로배운#김치만두#만두그램#만두맛집#먹그램#일상#일상소통환영#육아맘#코로나일상,"['#만두만들기', '#요리하기', '#만두빚기', '#만두모양', '#어깨너머로배운', '#김치만두', '#만두그램', '#만두맛집', '#먹그램', '#일상', '#일상소통환영', '#육아맘', '#코로나일상']",2021-01-17,
70,"#집콕생활점심 챙겨먹고 우리 헤이즐이랑 색칠하고 놀고 있어요~ 산발머리에 실내복 차림으로 자연인같은 모습이지만, 엄마 눈엔 다 이쁘다??...#5살의집콕생활 #아이다운모습 #예비유치원생 #코로나일상 #혼혈아이????????","['#집콕생활점심', '#5살의집콕생활', '#아이다운모습', '#예비유치원생', '#코로나일상', '#혼혈아이????????']",2021-01-17,
71,데일리골지니트 봄에도 재진행해요??,[],2021-01-17,
72,캠핑 갈 수 있을까???부성부성 #오늘아침고기 새우 듬뿍#아빠표 #짜파게티#사과당근주스.#캠핑#텐트#야호캠핑,"['#오늘아침고기', '#아빠표', '#짜파게티', '#사과당근주스.', '#캠핑', '#텐트', '#야호캠핑']",2021-01-17,
73,It’s from last summer. 100% organic veggies from our own garden. We’ve been waiting for loooong but worth it. 작년 사진이에요. 몽땅 집에서 키운 올개닉 식재료들. 얼마나 기다렸던가 ㅎㅎ. (맞아요. 토끼도 키워요 ㅋㅋ)#organicvegies #homegarden #rabbit #pompomrabbit #scrumptious #bunnylover #blueberry #basil #lemon #strawberry #tomato #lettuce #올개닉 #야채 #과일 #친환경 #텃밭 #블루베리 #식용꽃 #한련화 #바질 #소확행 #코로나일상 #바질 #상추 #레몬 #토마토 #딸기 #꽤많네,"['#organicvegies', '#homegarden', '#rabbit', '#pompomrabbit', '#scrumptious', '#bunnylover', '#blueberry', '#basil', '#lemon', '#strawberry', '#tomato', '#lettuce', '#올개닉', '#야채', '#과일', '#친환경', '#텃밭', '#블루베리', '#식용꽃', '#한련화', '#바질', '#소확행', '#코로나일상', '#바질', '#상추', '#레몬', '#토마토', '#딸기', '#꽤많네']",2021-01-17,"Rancho Palos Verdes, California"
74,.설거지 끝내고 뒤돌아 서는데와씨!!놀래라??아즈씨 누구세요??당분간 우리집에서는 붕어싸만코출입금지??--한참이럴나이 지났자나...........,[],2021-01-17,"Busan 釜山, South Korea"
75,#봉곡동#봉곡동맛집#실버스푼88 #포장가능 ????#역시#실버스푼은#오늘도사랑입니다♡#코로나일상#??????,"['#봉곡동', '#봉곡동맛집', '#실버스푼88', '#포장가능', '#역시', '#실버스푼은', '#오늘도사랑입니다♡', '#코로나일상', '#??????']",2021-01-17,
76,#코로나일상 #집은개판?? #애들은신이남 #연년생키우기 ㅜ.ㅜ힘들다가도한편으로는너무감사한..건강한울아기들♡사랑해~,"['#코로나일상', '#집은개판??', '#애들은신이남', '#연년생키우기']",2021-01-17,
77,"??온주 전체가 셧다운.아이들 학교도 2월 10일까지 닫앗고엣센셜물건들만 사러 나갈 수 잇다.모임은 물론 야외활동도 제한적이다. 세상이 어떻게 변하고 잇는건지....그 와중에도 살아야지.. 얼마 전 딸래미 베프가족이랑 한 날은 스케이팅 한 날은 슬레딩 ㅎㅎ 중국가족 ????좋은 사람들과의 만남은 국경이 상관없는 듯하다??? ??. 딸은 온라인 수업으로 4시까지 바쁘고남편은 언제나처럼 바쁘시고.난 오전시간이 아까워또 뭐라도 생산적인 일을 하고 싶기도 해서예전에 듣다가 그만두엇던 ELT 수업을 다시 시작 해볼까 생각하다가.. 수업덕에 친분이 생긴 IELTS 쌤의 반가운 이메일에 IELTS를 수강하기로.오랜만에 반가운 건강한 쌤얼굴도 보고 아깝게 흘려 보내 왓던 오전 시간도 꽉 채운 느낌으로 좋앗던 바빳던 요며칠..소개 해주셧던 ESL 수업과 병행 하니 나의 오전이 이리 풍요로울 수가 잇나.. ^^ 음..캐나다가 좋은 이유들 중 하나는이민자들에게 정착을 도와주는 무료 프로그램이 잘 되어있다는거내가 정보를 얻으려고 노력만 한다면이것저것 도움되는 지원이 참 많다.지금 내가 듣고 잇는 IELTS, ESL, ELT 수업 전부 무료이며요즘은 줌으로 해서 장소 상관없이 등록 할 수 있다는 것도 큰 장점이다. 학생수 미달이면 정부지원 축소. 클래쓰가 없어질 위기라는데..오전 시간 알차게 보내실 분들은 등록 해보시기를 추천드립니다. ?? . IELTS 수업을 오랜만에 들어갓더니다들 어린학생들..정말 절실하게 대학교 입학 하려고..며칠 뒤에 시험보려고 준비하는 청춘들을 보면서그 열정이 부럽기도 하고 난 시험생각은 없으니 괜히 자리하나 차지하고 잇는거 아닌가.. 하는미안함도 들엇는데 다행히 학생수 여유있어서..일단은 좋은 상승에너지 받으며대학생으로 돌아간 듯 시험 준비 하는 기분 내는 것도짜릿하고 ㅎㅎ 할 수만 있다면 영원히 대학교에 남는게 나의 꿈아닌 꿈이엇다는. ㅎ. 물 흐르듯 가는 시간..나중에 도둑맞은 기분 들것 같아이것저것 하게 되는 요즘.팬데믹도 한 몫 했고. 언제까지 할지.자꾸 하다 그만두게 되는 어린아이엄마의 웃픈 현실이지만. 일단 요즘 시작된 내 주변의 변화를 만끽 하고잇다. ?? 아참. 프랑스자수 숙제도 해야해~~ ?? ..#wine + #salt + #rosemary winesalt 와인소금 #놀면뭐하니 흔한 #줌마일상 #spices #herbs #코로나19 #코로나일상 #취미추천 #취미사진 #집콕생활 #음식사진 #foodphotography #취미 #집밥 #온더테이블??#macarons #맛집 #먹방 #편스토랑 #recipeshare#winewinewine #와인스타그램 #빵집 @roynjaydessert #bakerylife #dessertoftheday #ielts #토론토맘 #캐나다맘 ..","['#wine', '#salt', '#rosemary', '#놀면뭐하니', '#줌마일상', '#spices', '#herbs', '#코로나19', '#코로나일상', '#취미추천', '#취미사진', '#집콕생활', '#음식사진', '#foodphotography', '#취미', '#집밥', '#온더테이블??', '#macarons', '#맛집', '#먹방', '#편스토랑', '#recipeshare', '#winewinewine', '#와인스타그램', '#빵집', '#bakerylife', '#dessertoftheday', '#ielts', '#토론토맘', '#캐나다맘']",2021-01-17,
78,"운동겸 산책겸 찾아간 #포천아트밸리 어젠 날씨가 좋아서 갔는데, 뚜오 뛰어놀기 너무 좋았당?? 잠깐탔던 모노레일도 너무재밌었다고 말해주는 뚜오??..#무료라더좋다 ??#아트밸리#아이와가볼만한곳#데일리#주말일상#코로나일상#산책#힐링#경기도가볼만한곳#주말나들이#주말스타그램","['#포천아트밸리', '#무료라더좋다', '#아트밸리', '#아이와가볼만한곳', '#데일리', '#주말일상', '#코로나일상', '#산책', '#힐링', '#경기도가볼만한곳', '#주말나들이', '#주말스타그램']",2021-01-17,
79,#코로나일상 오늘 동네에서 12명이 만나서 공원서 돌아다니다가 벌금티켓을 받았다네요ㄷㄷㄷ 무려 90 만원ㄷㄷㄷㄷㄷㄷ1인당 90만원ㄷㄷㄷㄷㄷㄷㄷ여기도 5인 이상 모임은 금지거든요ㄷㄷㄷㄷㄷㄷㄷ와ㄷㄷㄷㄷ 이놈의 코로나가 진짜 미틴 보통놈이 아니네요ㄷㄷㄷㄷㄷㄷㄷ 어뜨카지? 너를 어뜨카지??#화딱지그램,"['#코로나일상', '#화딱지그램']",2021-01-17,
80,"-메트로 큰 손 김여사님 덕분에 우리집에도 일주일동안 홈키카 개장 ??안그래도 이번 주말 날씨가 추워져서 어쩌나 고민했는데덕분에 너무나 신난 아이들입니더 ??-BEN's 마밍, 일주일 동안 열씨미 잘 놀고 빡빡 닦아서 예쁘게 반납할게예 ??------#주말일상 #코로나일상 #홈키카 #방학 #방학일상 #아들스타그램 #딸스타그램 #남매그램 #육아일상 #육아스타그램 #에어바운스 #에어바운스데이 #신난데이 #육아맘 #주말육아 #부산맘 #해운대맘 #일상 #소통 #육아소통 #육아기록 #육아공유 #w스퀘어 #코코로쏘잉 #좋아요반사 #lfl","['#주말일상', '#코로나일상', '#홈키카', '#방학', '#방학일상', '#아들스타그램', '#딸스타그램', '#남매그램', '#육아일상', '#육아스타그램', '#에어바운스', '#에어바운스데이', '#신난데이', '#육아맘', '#주말육아', '#부산맘', '#해운대맘', '#일상', '#소통', '#육아소통', '#육아기록', '#육아공유', '#w스퀘어', '#코코로쏘잉', '#좋아요반사', '#lfl']",2021-01-17,W Square
81,크로플.리코타치즈 과일샐러드.고구마카페를 갈 수 없으니 홈카페로 브런치를 차려 보았다잘 먹고 코로나블루도 이겨내야지~#브런치카페 #브런치만들기 #브런치메뉴#브런치타임 #브런치그램 #홈카페놀이 #홈카페스타그램 #홈카페 #크로플#크로플만들기 #크로플와플 #와플메이커#와플 #와플만들기 #크로와상 #크로와상생지#크로아상 #리코타치즈샐러드 #과일샐러드#리코타치즈 #호박고구마 #밤고구마 #홈레스토랑#코로나블루 #코로나집콕놀이 #코로나일상#주말일상 #주말먹방 #주말브런치 #주말보내기,"['#브런치카페', '#브런치만들기', '#브런치메뉴', '#브런치타임', '#브런치그램', '#홈카페놀이', '#홈카페스타그램', '#홈카페', '#크로플', '#크로플만들기', '#크로플와플', '#와플메이커', '#와플', '#와플만들기', '#크로와상', '#크로와상생지', '#크로아상', '#리코타치즈샐러드', '#과일샐러드', '#리코타치즈', '#호박고구마', '#밤고구마', '#홈레스토랑', '#코로나블루', '#코로나집콕놀이', '#코로나일상', '#주말일상', '#주말먹방', '#주말브런치', '#주말보내기']",2021-01-17,
